,,,,4.117923e+01,4.116663e+01,4.124222e+01,4.120443e+01,4.111621e+01,4.116663e+01,4.114143e+01,4.112882e+01,4.114143e+01,4.116663e+01,4.111621e+01,4.112882e+01,4.107838e+01,4.105315e+01,4.111621e+01,4.110360e+01,4.102792e+01,4.111621e+01,4.111621e+01,4.114143e+01,4.117923e+01,4.134293e+01,4.125481e+01,4.120443e+01,4.115403e+01,4.112882e+01,4.115403e+01,4.112882e+01,4.110360e+01,4.106577e+01,4.101530e+01,4.102792e+01,4.107838e+01,4.105315e+01,4.102792e+01,4.106577e+01,4.110360e+01,4.112882e+01,4.116663e+01,4.117923e+01,4.116663e+01,4.117923e+01,4.117923e+01,4.115403e+01,4.115403e+01,4.126741e+01,4.121703e+01,4.112882e+01,4.114143e+01,4.111621e+01,4.102792e+01,4.111621e+01,4.107838e+01,4.109099e+01,4.121703e+01,4.109099e+01,4.110360e+01,4.107838e+01,4.111621e+01,4.116663e+01,4.109099e+01,4.110360e+01,4.109099e+01,4.100268e+01,4.110360e+01,4.088903e+01,4.088903e+01,4.102792e+01,4.109099e+01,4.109099e+01,4.106577e+01,4.110360e+01,4.104053e+01,4.107838e+01,4.122963e+01,4.117923e+01,4.115403e+01,4.119183e+01,4.114143e+01,4.120443e+01,4.130518e+01,4.130518e+01,4.125481e+01,4.109099e+01,4.121703e+01,4.112882e+01,4.115403e+01,4.112882e+01,4.112882e+01,,,
,,,4.112882e+01,4.114143e+01,4.112882e+01,4.115403e+01,4.115403e+01,4.117923e+01,4.117923e+01,4.124222e+01,4.116663e+01,4.116663e+01,4.120443e+01,4.109099e+01,4.109099e+01,4.109099e+01,4.106577e+01,4.107838e+01,4.109099e+01,4.112882e+01,4.114143e+01,4.114143e+01,4.099006e+01,4.110360e+01,4.112882e+01,4.121703e+01,4.112882e+01,4.117923e+01,4.111621e+01,4.107838e+01,4.106577e+01,4.107838e+01,4.111621e+01,4.111621e+01,4.112882e+01,4.111621e+01,4.111621e+01,4.109099e+01,4.106577e+01,4.111621e+01,4.114143e+01,4.115403e+01,4.116663e+01,4.115403e+01,4.115403e+01,4.116663e+01,4.115403e+01,4.117923e+01,4.119183e+01,4.110360e+01,4.109099e+01,4.120443e+01,4.112882e+01,4.114143e+01,4.121703e+01,4.112882e+01,4.105315e+01,4.115403e+01,4.107838e+01,4.109099e+01,4.111621e+01,4.112882e+01,4.120443e+01,4.116663e+01,4.116663e+01,4.115403e+01,4.109099e+01,4.111621e+01,4.105315e+01,4.109099e+01,4.111621e+01,4.110360e+01,4.107838e+01,4.106577e+01,4.110360e+01,4.111621e+01,4.117923e+01,4.119183e+01,4.112882e+01,4.115403e+01,4.117923e+01,4.112882e+01,4.111621e+01,4.122963e+01,4.126741e+01,4.117923e+01,4.121703e+01,4.120443e+01,4.110360e+01,4.110360e+01,4.111621e+01,4.114143e+01,,,
,,,4.101530e+01,4.100268e+01,4.109099e+01,4.107838e+01,4.107838e+01,4.107838e+01,4.111621e+01,4.115403e+01,4.122963e+01,4.117923e+01,4.115403e+01,4.114143e+01,4.115403e+01,4.122963e+01,4.111621e+01,4.117923e+01,4.114143e+01,4.110360e+01,4.110360e+01,4.109099e+01,4.112882e+01,4.109099e+01,4.112882e+01,4.115403e+01,4.109099e+01,4.101530e+01,4.105315e+01,4.106577e+01,4.106577e+01,4.102792e+01,4.110360e+01,4.116663e+01,4.111621e+01,4.110360e+01,4.109099e+01,4.109099e+01,4.106577e+01,4.104053e+01,4.112882e+01,4.116663e+01,4.116663e+01,4.117923e+01,4.119183e+01,4.119183e+01,4.117923e+01,4.122963e+01,4.121703e+01,4.107838e+01,4.119183e+01,4.122963e+01,4.102792e+01,4.102792e+01,4.114143e+01,4.111621e+01,4.109099e+01,4.112882e+01,4.110360e+01,4.114143e+01,4.112882e+01,4.110360e+01,4.117923e+01,4.114143e+01,4.112882e+01,4.112882e+01,4.110360e+01,4.114143e+01,4.107838e+01,4.109099e+01,4.110360e+01,4.110360e+01,4.107838e+01,4.110360e+01,4.114143e+01,4.116663e+01,4.121703e+01,4.124222e+01,4.119183e+01,4.120443e+01,4.119183e+01,4.114143e+01,4.115403e+01,4.125481e+01,4.122963e+01,4.115403e+01,4.117923e+01,4.119183e+01,4.114143e+01,4.110360e+01,4.112882e+01,4.109099e+01,,,
,,,4.111621e+01,4.110360e+01,4.107838e+01,4.114143e+01,4.110360e+01,4.115403e+01,4.117923e+01,4.116663e+01,4.117923e+01,4.117923e+01,4.111621e+01,4.114143e+01,4.114143e+01,4.115403e+01,4.107838e+01,4.110360e+01,4.107838e+01,4.109099e+01,4.111621e+01,4.114143e+01,4.111621e+01,4.115403e+01,4.114143e+01,4.116663e+01,4.112882e+01,4.107838e+01,4.110360e+01,4.102792e+01,4.107838e+01,4.105315e+01,4.097743e+01,4.105315e+01,4.111621e+01,4.111621e+01,4.110360e+01,4.111621e+01,4.115403e+01,4.119183e+01,4.116663e+01,4.115403e+01,4.116663e+01,4.115403e+01,4.115403e+01,4.115403e+01,4.117923e+01,4.119183e+01,4.116663e+01,4.111621e+01,4.116663e+01,4.116663e+01,4.115403e+01,4.114143e+01,4.120443e+01,4.121703e+01,4.111621e+01,4.114143e+01,4.114143e+01,4.111621e+01,4.112882e+01,4.109099e+01,4.116663e+01,4.111621e+01,4.111621e+01,4.111621e+01,4.110360e+01,4.109099e+01,4.110360e+01,4.106577e+01,4.106577e+01,4.106577e+01,4.109099e+01,4.112882e+01,4.114143e+01,4.116663e+01,4.120443e+01,4.121703e+01,4.120443e+01,4.117923e+01,4.112882e+01,4.107838e+01,4.111621e+01,4.117923e+01,4.116663e+01,4.114143e+01,4.115403e+01,4.116663e+01,4.115403e+01,4.109099e+01,4.116663e+01,4.112882e+01,4.109099e+01,,
,,4.111621e+01,4.110360e+01,4.111621e+01,4.114143e+01,4.111621e+01,4.111621e+01,4.114143e+01,4.115403e+01,4.110360e+01,4.111621e+01,4.112882e+01,4.105315e+01,4.104053e+01,4.109099e+01,4.106577e+01,4.119183e+01,4.119183e+01,4.111621e+01,4.114143e+01,4.110360e+01,4.110360e+01,4.111621e+01,4.115403e+01,4.107838e+01,4.105315e+01,4.115403e+01,4.109099e+01,4.097743e+01,4.093955e+01,4.101530e+01,4.104053e+01,4.101530e+01,4.109099e+01,4.114143e+01,4.112882e+01,4.112882e+01,4.119183e+01,4.133035e+01,4.135551e+01,4.124222e+01,4.120443e+01,4.122963e+01,4.125481e+01,4.121703e+01,4.117923e+01,4.117923e+01,4.114143e+01,4.112882e+01,4.115403e+01,4.117923e+01,4.115403e+01,4.121703e+01,4.120443e+01,4.126741e+01,4.130518e+01,4.120443e+01,4.117923e+01,4.112882e+01,4.112882e+01,4.109099e+01,4.110360e+01,4.111621e+01,4.112882e+01,4.111621e+01,4.110360e+01,4.110360e+01,4.107838e+01,4.110360e+01,4.109099e+01,4.104053e+01,4.107838e+01,4.105315e+01,4.100268e+01,4.100268e+01,4.111621e+01,4.120443e+01,4.120443e+01,4.120443e+01,4.117923e+01,4.114143e+01,4.110360e+01,4.112882e+01,4.114143e+01,4.114143e+01,4.116663e+01,4.117923e+01,4.125481e+01,4.117923e+01,4.119183e+01,4.120443e+01,4.111621e+01,4.112882e+01,,
,,4.109099e+01,4.110360e+01,4.112882e+01,4.112882e+01,4.111621e+01,4.111621e+01,4.109099e+01,4.114143e+01,4.116663e+01,4.117923e+01,4.121703e+01,4.117923e+01,4.116663e+01,4.116663e+01,4.117923e+01,4.117923e+01,4.119183e+01,4.107838e+01,4.115403e+01,4.110360e+01,4.114143e+01,4.115403e+01,4.111621e+01,4.114143e+01,4.110360e+01,4.115403e+01,4.106577e+01,4.105315e+01,4.112882e+01,4.111621e+01,4.115403e+01,4.119183e+01,4.117923e+01,4.115403e+01,4.112882e+01,4.111621e+01,4.116663e+01,4.122963e+01,4.124222e+01,4.122963e+01,4.119183e+01,4.119183e+01,4.122963e+01,4.119183e+01,4.117923e+01,4.120443e+01,4.117923e+01,4.111621e+01,4.112882e+01,4.120443e+01,4.117923e+01,4.117923e+01,4.120443e+01,4.124222e+01,4.122963e+01,4.117923e+01,4.117923e+01,4.115403e+01,4.109099e+01,4.115403e+01,4.111621e+01,4.109099e+01,4.112882e+01,4.110360e+01,4.109099e+01,4.109099e+01,4.109099e+01,4.109099e+01,4.109099e+01,4.110360e+01,4.102792e+01,4.106577e+01,4.112882e+01,4.112882e+01,4.116663e+01,4.117923e+01,4.117923e+01,4.119183e+01,4.117923e+01,4.115403e+01,4.110360e+01,4.107838e+01,4.112882e+01,4.115403e+01,4.116663e+01,4.114143e+01,4.122963e+01,4.119183e+01,4.117923e+01,4.116663e+01,4.112882e+01,4.114143e+01,4.110360e+01,
,,4.115403e+01,4.117923e+01,4.114143e+01,4.111621e+01,4.111621e+01,4.111621e+01,4.114143e+01,4.112882e+01,4.116663e+01,4.122963e+01,4.117923e+01,4.114143e+01,4.117923e+01,4.116663e+01,4.122963e+01,4.116663e+01,4.120443e+01,4.125481e+01,4.112882e+01,4.112882e+01,4.128000e+01,4.119183e+01,4.119183e+01,4.119183e+01,4.112882e+01,4.110360e+01,4.116663e+01,4.120443e+01,4.120443e+01,4.114143e+01,4.116663e+01,4.119183e+01,4.116663e+01,4.114143e+01,4.114143e+01,4.116663e+01,4.119183e+01,4.122963e+01,4.125481e+01,4.121703e+01,4.121703e+01,4.122963e+01,4.122963e+01,4.122963e+01,4.119183e+01,4.120443e+01,4.120443e+01,4.122963e+01,4.115403e+01,4.115403e+01,4.120443e+01,4.120443e+01,4.117923e+01,4.121703e+01,4.121703e+01,4.117923e+01,4.119183e+01,4.120443e+01,4.115403e+01,4.116663e+01,4.114143e+01,4.115403e+01,4.114143e+01,4.109099e+01,4.109099e+01,4.107838e+01,4.104053e+01,4.107838e+01,4.112882e+01,4.109099e+01,4.107838e+01,4.116663e+01,4.121703e+01,4.122963e+01,4.121703e+01,4.119183e+01,4.116663e+01,4.116663e+01,4.115403e+01,4.112882e+01,4.109099e+01,4.101530e+01,4.106577e+01,4.114143e+01,4.114143e+01,4.115403e+01,4.115403e+01,4.112882e+01,4.116663e+01,4.112882e+01,4.115403e+01,4.115403e+01,4.114143e+01,
,4.114143e+01,4.114143e+01,4.111621e+01,4.111621e+01,4.110360e+01,4.112882e+01,4.115403e+01,4.114143e+01,4.116663e+01,4.121703e+01,4.125481e+01,4.119183e+01,4.112882e+01,4.119183e+01,4.114143e+01,4.117923e+01,4.116663e+01,4.116663e+01,4.119183e+01,4.112882e+01,4.115403e+01,4.116663e+01,4.114143e+01,4.119183e+01,4.120443e+01,4.106577e+01,4.104053e+01,4.117923e+01,4.117923e+01,4.115403e+01,4.119183e+01,4.122963e+01,4.120443e+01,4.115403e+01,4.114143e+01,4.112882e+01,4.112882e+01,4.116663e+01,4.120443e+01,4.124222e+01,4.120443e+01,4.116663e+01,4.120443e+01,4.125481e+01,4.121703e+01,4.120443e+01,4.116663e+01,4.115403e+01,4.116663e+01,4.112882e+01,4.116663e+01,4.116663e+01,4.119183e+01,4.119183e+01,4.117923e+01,4.119183e+01,4.124222e+01,4.116663e+01,4.116663e+01,4.117923e+01,4.120443e+01,4.117923e+01,4.119183e+01,4.116663e+01,4.110360e+01,4.115403e+01,4.107838e+01,4.110360e+01,4.111621e+01,4.110360e+01,4.109099e+01,4.112882e+01,4.117923e+01,4.120443e+01,4.121703e+01,4.122963e+01,4.120443e+01,4.119183e+01,4.119183e+01,4.115403e+01,4.112882e+01,4.111621e+01,4.106577e+01,4.106577e+01,4.107838e+01,4.115403e+01,4.117923e+01,4.112882e+01,4.109099e+01,4.114143e+01,4.112882e+01,4.111621e+01,4.112882e+01,4.115403e+01,
,4.116663e+01,4.117923e+01,4.112882e+01,4.112882e+01,4.112882e+01,4.114143e+01,4.112882e+01,4.109099e+01,4.117923e+01,4.126741e+01,4.122963e+01,4.114143e+01,4.115403e+01,4.121703e+01,4.115403e+01,4.116663e+01,4.114143e+01,4.112882e+01,4.114143e+01,4.114143e+01,4.109099e+01,4.109099e+01,4.110360e+01,4.112882e+01,4.117923e+01,4.111621e+01,4.110360e+01,4.117923e+01,4.116663e+01,4.116663e+01,4.119183e+01,4.121703e+01,4.119183e+01,4.116663e+01,4.116663e+01,4.115403e+01,4.117923e+01,4.121703e+01,4.120443e+01,4.117923e+01,4.120443e+01,4.120443e+01,4.115403e+01,4.116663e+01,4.117923e+01,4.115403e+01,4.114143e+01,4.119183e+01,4.114143e+01,4.114143e+01,4.114143e+01,4.116663e+01,4.114143e+01,4.119183e+01,4.114143e+01,4.119183e+01,4.114143e+01,4.117923e+01,4.116663e+01,4.117923e+01,4.121703e+01,4.125481e+01,4.124222e+01,4.130518e+01,4.130518e+01,4.120443e+01,4.106577e+01,4.119183e+01,4.112882e+01,4.109099e+01,4.114143e+01,4.115403e+01,4.116663e+01,4.116663e+01,4.114143e+01,4.116663e+01,4.117923e+01,4.117923e+01,4.117923e+01,4.116663e+01,4.117923e+01,4.116663e+01,4.112882e+01,4.112882e+01,4.110360e+01,4.112882e+01,4.111621e+01,4.110360e+01,4.109099e+01,4.111621e+01,4.109099e+01,4.104053e+01,4.110360e+01,4.112882e+01,
,4.121703e+01,4.121703e+01,4.117923e+01,4.122963e+01,4.116663e+01,4.117923e+01,4.122963e+01,4.121703e+01,4.119183e+01,4.114143e+01,4.112882e+01,4.112882e+01,4.114143e+01,4.116663e+01,4.117923e+01,4.121703e+01,4.112882e+01,4.112882e+01,4.111621e+01,4.116663e+01,4.117923e+01,4.116663e+01,4.119183e+01,4.116663e+01,4.116663e+01,4.117923e+01,4.117923e+01,4.124222e+01,4.114143e+01,4.114143e+01,4.117923e+01,4.122963e+01,4.119183e+01,4.117923e+01,4.119183e+01,4.116663e+01,4.119183e+01,4.124222e+01,4.120443e+01,4.115403e+01,4.121703e+01,4.121703e+01,4.117923e+01,4.116663e+01,4.116663e+01,4.119183e+01,4.114143e+01,4.116663e+01,4.114143e+01,4.115403e+01,4.114143e+01,4.114143e+01,4.117923e+01,4.115403e+01,4.117923e+01,4.119183e+01,4.114143e+01,4.114143e+01,4.128000e+01,4.119183e+01,4.116663e+01,4.122963e+01,4.121703e+01,4.119183e+01,4.125481e+01,4.110360e+01,4.105315e+01,4.112882e+01,4.110360e+01,4.110360e+01,4.112882e+01,4.115403e+01,4.116663e+01,4.115403e+01,4.114143e+01,4.114143e+01,4.114143e+01,4.115403e+01,4.117923e+01,4.116663e+01,4.115403e+01,4.115403e+01,4.114143e+01,4.116663e+01,4.116663e+01,4.112882e+01,4.110360e+01,4.107838e+01,4.109099e+01,4.115403e+01,4.114143e+01,4.114143e+01,4.111621e+01,4.115403e+01,4.121703e+01
,4.115403e+01,4.109099e+01,4.114143e+01,4.120443e+01,4.114143e+01,4.117923e+01,4.115403e+01,4.120443e+01,4.119183e+01,4.124222e+01,4.119183e+01,4.114143e+01,4.112882e+01,4.121703e+01,4.125481e+01,4.125481e+01,4.117923e+01,4.126741e+01,4.119183e+01,4.116663e+01,4.117923e+01,4.117923e+01,4.122963e+01,4.119183e+01,4.116663e+01,4.120443e+01,4.121703e+01,4.124222e+01,4.117923e+01,4.111621e+01,4.119183e+01,4.119183e+01,4.112882e+01,4.114143e+01,4.116663e+01,4.119183e+01,4.124222e+01,4.124222e+01,4.121703e+01,4.119183e+01,4.116663e+01,4.112882e+01,4.112882e+01,4.117923e+01,4.117923e+01,4.116663e+01,4.114143e+01,4.115403e+01,4.116663e+01,4.119183e+01,4.114143e+01,4.119183e+01,4.121703e+01,4.119183e+01,4.122963e+01,4.119183e+01,4.116663e+01,4.124222e+01,4.130518e+01,4.125481e+01,4.121703e+01,4.121703e+01,4.125481e+01,4.117923e+01,4.119183e+01,4.107838e+01,4.109099e+01,4.109099e+01,4.109099e+01,4.101530e+01,4.106577e+01,4.114143e+01,4.116663e+01,4.117923e+01,4.116663e+01,4.115403e+01,4.114143e+01,4.115403e+01,4.119183e+01,4.119183e+01,4.117923e+01,4.115403e+01,4.115403e+01,4.116663e+01,4.115403e+01,4.114143e+01,4.110360e+01,4.109099e+01,4.111621e+01,4.119183e+01,4.126741e+01,4.115403e+01,4.116663e+01,4.116663e+01,4.109099e+01
4.121703e+01,4.117923e+01,4.117923e+01,4.117923e+01,4.119183e+01,4.114143e+01,4.115403e+01,4.115403e+01,4.116663e+01,4.116663e+01,4.119183e+01,4.112882e+01,4.115403e+01,4.120443e+01,4.117923e+01,4.124222e+01,4.122963e+01,4.126741e+01,4.120443e+01,4.120443e+01,4.121703e+01,4.120443e+01,4.119183e+01,4.120443e+01,4.119183e+01,4.114143e+01,4.119183e+01,4.119183e+01,4.117923e+01,4.116663e+01,4.117923e+01,4.120443e+01,4.117923e+01,4.107838e+01,4.111621e+01,4.115403e+01,4.116663e+01,4.120443e+01,4.116663e+01,4.114143e+01,4.115403e+01,4.115403e+01,4.115403e+01,4.116663e+01,4.119183e+01,4.117923e+01,4.119183e+01,4.116663e+01,4.116663e+01,4.116663e+01,4.116663e+01,4.116663e+01,4.119183e+01,4.122963e+01,4.120443e+01,4.117923e+01,4.111621e+01,4.111621e+01,4.120443e+01,4.121703e+01,4.117923e+01,4.120443e+01,4.114143e+01,4.121703e+01,4.121703e+01,4.114143e+01,4.112882e+01,4.111621e+01,4.114143e+01,4.110360e+01,4.102792e+01,4.105315e+01,4.112882e+01,4.116663e+01,4.117923e+01,4.116663e+01,4.117923e+01,4.119183e+01,4.120443e+01,4.119183e+01,4.119183e+01,4.119183e+01,4.114143e+01,4.114143e+01,4.115403e+01,4.114143e+01,4.116663e+01,4.117923e+01,4.112882e+01,4.112882e+01,4.116663e+01,4.120443e+01,4.109099e+01,4.115403e+01,4.114143e+01,4.106577e+01
4.116663e+01,4.115403e+01,4.115403e+01,4.115403e+01,4.109099e+01,4.107838e+01,4.115403e+01,4.112882e+01,4.110360e+01,4.111621e+01,4.111621e+01,4.111621e+01,4.111621e+01,4.116663e+01,4.116663e+01,4.117923e+01,4.124222e+01,4.126741e+01,4.128000e+01,4.125481e+01,4.117923e+01,4.120443e+01,4.119183e+01,4.119183e+01,4.115403e+01,4.106577e+01,4.114143e+01,4.119183e+01,4.115403e+01,4.117923e+01,4.116663e+01,4.110360e+01,4.109099e+01,4.111621e+01,4.116663e+01,4.109099e+01,4.112882e+01,4.117923e+01,4.114143e+01,4.111621e+01,4.116663e+01,4.125481e+01,4.124222e+01,4.119183e+01,4.116663e+01,4.120443e+01,4.119183e+01,4.119183e+01,4.116663e+01,4.114143e+01,4.116663e+01,4.120443e+01,4.116663e+01,4.120443e+01,4.116663e+01,4.116663e+01,4.106577e+01,4.097743e+01,4.109099e+01,4.114143e+01,4.106577e+01,4.112882e+01,4.116663e+01,4.124222e+01,4.119183e+01,4.110360e+01,4.109099e+01,4.107838e+01,4.114143e+01,4.109099e+01,4.106577e+01,4.102792e+01,4.106577e+01,4.114143e+01,4.115403e+01,4.114143e+01,4.116663e+01,4.124222e+01,4.121703e+01,4.115403e+01,4.115403e+01,4.115403e+01,4.111621e+01,4.111621e+01,4.114143e+01,4.112882e+01,4.120443e+01,4.120443e+01,4.116663e+01,4.115403e+01,4.109099e+01,4.105315e+01,4.110360e+01,4.111621e+01,4.109099e+01,4.111621e+01
4.111621e+01,4.110360e+01,4.111621e+01,4.110360e+01,4.109099e+01,4.109099e+01,4.115403e+01,4.116663e+01,4.110360e+01,4.110360e+01,4.111621e+01,4.112882e+01,4.122963e+01,4.117923e+01,4.116663e+01,4.115403e+01,4.124222e+01,4.122963e+01,4.125481e+01,4.119183e+01,4.110360e+01,4.117923e+01,4.116663e+01,4.119183e+01,4.114143e+01,4.107838e+01,4.121703e+01,4.115403e+01,4.124222e+01,4.119183e+01,4.112882e+01,4.106577e+01,4.107838e+01,4.111621e+01,4.114143e+01,4.110360e+01,4.115403e+01,4.117923e+01,4.111621e+01,4.107838e+01,4.114143e+01,4.121703e+01,4.119183e+01,4.116663e+01,4.116663e+01,4.120443e+01,4.120443e+01,4.120443e+01,4.119183e+01,4.116663e+01,4.116663e+01,4.112882e+01,4.114143e+01,4.115403e+01,4.112882e+01,4.115403e+01,4.112882e+01,4.101530e+01,4.109099e+01,4.109099e+01,4.106577e+01,4.111621e+01,4.117923e+01,4.122963e+01,4.119183e+01,4.114143e+01,4.114143e+01,4.112882e+01,4.114143e+01,4.114143e+01,4.105315e+01,4.105315e+01,4.105315e+01,4.109099e+01,4.109099e+01,4.109099e+01,4.111621e+01,4.115403e+01,4.115403e+01,4.111621e+01,4.110360e+01,4.112882e+01,4.114143e+01,4.114143e+01,4.110360e+01,4.110360e+01,4.119183e+01,4.112882e+01,4.116663e+01,4.116663e+01,4.102792e+01,4.102792e+01,4.104053e+01,4.112882e+01,4.101530e+01,4.109099e+01
4.112882e+01,4.110360e+01,4.111621e+01,4.110360e+01,4.111621e+01,4.117923e+01,4.112882e+01,4.111621e+01,4.110360e+01,4.110360e+01,4.114143e+01,4.112882e+01,4.116663e+01,4.119183e+01,4.115403e+01,4.116663e+01,4.121703e+01,4.120443e+01,4.121703e+01,4.114143e+01,4.111621e+01,4.115403e+01,4.110360e+01,4.119183e+01,4.114143e+01,4.112882e+01,4.125481e+01,4.121703e+01,4.126741e+01,4.121703e+01,4.120443e+01,4.112882e+01,4.111621e+01,4.110360e+01,4.110360e+01,4.107838e+01,4.109099e+01,4.106577e+01,4.104053e+01,4.105315e+01,4.112882e+01,4.115403e+01,4.111621e+01,4.115403e+01,4.117923e+01,4.119183e+01,4.120443e+01,4.119183e+01,4.119183e+01,4.116663e+01,4.115403e+01,4.110360e+01,4.107838e+01,4.106577e+01,4.109099e+01,4.109099e+01,4.119183e+01,4.111621e+01,4.107838e+01,4.104053e+01,4.116663e+01,4.117923e+01,4.119183e+01,4.116663e+01,4.119183e+01,4.125481e+01,4.122963e+01,4.121703e+01,4.117923e+01,4.115403e+01,4.109099e+01,4.109099e+01,4.107838e+01,4.105315e+01,4.104053e+01,4.104053e+01,4.105315e+01,4.106577e+01,4.110360e+01,4.111621e+01,4.110360e+01,4.110360e+01,4.111621e+01,4.114143e+01,4.111621e+01,4.111621e+01,4.115403e+01,4.110360e+01,4.111621e+01,4.115403e+01,4.105315e+01,4.100268e+01,4.096481e+01,4.109099e+01,4.099006e+01,4.100268e+01
4.112882e+01,4.111621e+01,4.110360e+01,4.111621e+01,4.112882e+01,4.115403e+01,4.114143e+01,4.112882e+01,4.111621e+01,4.114143e+01,4.120443e+01,4.109099e+01,4.112882e+01,4.115403e+01,4.115403e+01,4.115403e+01,4.110360e+01,4.117923e+01,4.112882e+01,4.107838e+01,4.111621e+01,4.114143e+01,4.114143e+01,4.117923e+01,4.112882e+01,4.114143e+01,4.122963e+01,4.117923e+01,4.119183e+01,4.119183e+01,4.117923e+01,4.117923e+01,4.115403e+01,4.112882e+01,4.109099e+01,4.109099e+01,4.105315e+01,4.102792e+01,4.101530e+01,4.104053e+01,4.112882e+01,4.114143e+01,4.112882e+01,4.117923e+01,4.119183e+01,4.119183e+01,4.121703e+01,4.119183e+01,4.120443e+01,4.117923e+01,4.115403e+01,4.115403e+01,4.106577e+01,4.109099e+01,4.105315e+01,4.104053e+01,4.111621e+01,4.106577e+01,4.106577e+01,4.105315e+01,4.115403e+01,4.117923e+01,4.125481e+01,4.114143e+01,4.121703e+01,4.117923e+01,4.121703e+01,4.124222e+01,4.119183e+01,4.114143e+01,4.112882e+01,4.110360e+01,4.107838e+01,4.105315e+01,4.102792e+01,4.102792e+01,4.104053e+01,4.106577e+01,4.109099e+01,4.110360e+01,4.112882e+01,4.112882e+01,4.111621e+01,4.117923e+01,4.122963e+01,4.119183e+01,4.116663e+01,4.112882e+01,4.112882e+01,4.114143e+01,4.107838e+01,4.100268e+01,4.093955e+01,4.100268e+01,4.099006e+01,4.099006e+01
4.109099e+01,4.104053e+01,4.106577e+01,4.107838e+01,4.107838e+01,4.116663e+01,4.122963e+01,4.121703e+01,4.109099e+01,4.109099e+01,4.115403e+01,4.120443e+01,4.119183e+01,4.115403e+01,4.114143e+01,4.119183e+01,4.114143e+01,4.115403e+01,4.109099e+01,4.106577e+01,4.109099e+01,4.111621e+01,4.114143e+01,4.115403e+01,4.111621e+01,4.116663e+01,4.115403e+01,4.110360e+01,4.111621e+01,4.119183e+01,4.115403e+01,4.116663e+01,4.114143e+01,4.111621e+01,4.109099e+01,4.107838e+01,4.106577e+01,4.105315e+01,4.105315e+01,4.107838e+01,4.112882e+01,4.114143e+01,4.115403e+01,4.117923e+01,4.117923e+01,4.117923e+01,4.120443e+01,4.121703e+01,4.122963e+01,4.119183e+01,4.114143e+01,4.114143e+01,4.110360e+01,4.110360e+01,4.104053e+01,4.102792e+01,4.104053e+01,4.106577e+01,4.107838e+01,4.109099e+01,4.107838e+01,4.109099e+01,4.124222e+01,4.111621e+01,4.115403e+01,4.109099e+01,4.120443e+01,4.122963e+01,4.119183e+01,4.117923e+01,4.116663e+01,4.115403e+01,4.110360e+01,4.105315e+01,4.102792e+01,4.105315e+01,4.104053e+01,4.105315e+01,4.106577e+01,4.110360e+01,4.120443e+01,4.121703e+01,4.115403e+01,4.120443e+01,4.125481e+01,4.122963e+01,4.121703e+01,4.117923e+01,4.120443e+01,4.111621e+01,4.104053e+01,4.100268e+01,4.096481e+01,4.096481e+01,4.101530e+01,4.096481e+01
4.109099e+01,4.104053e+01,4.107838e+01,4.111621e+01,4.109099e+01,4.117923e+01,4.120443e+01,4.120443e+01,4.115403e+01,4.107838e+01,4.112882e+01,4.124222e+01,4.119183e+01,4.117923e+01,4.116663e+01,4.119183e+01,4.117923e+01,4.107838e+01,4.105315e+01,4.105315e+01,4.105315e+01,4.107838e+01,4.110360e+01,4.111621e+01,4.112882e+01,4.115403e+01,4.111621e+01,4.110360e+01,4.114143e+01,4.114143e+01,4.110360e+01,4.112882e+01,4.110360e+01,4.110360e+01,4.110360e+01,4.110360e+01,4.106577e+01,4.104053e+01,4.106577e+01,4.110360e+01,4.112882e+01,4.116663e+01,4.120443e+01,4.119183e+01,4.115403e+01,4.116663e+01,4.117923e+01,4.120443e+01,4.120443e+01,4.119183e+01,4.114143e+01,4.111621e+01,4.112882e+01,4.106577e+01,4.105315e+01,4.104053e+01,4.102792e+01,4.109099e+01,4.107838e+01,4.110360e+01,4.109099e+01,4.109099e+01,4.119183e+01,4.109099e+01,4.110360e+01,4.116663e+01,4.116663e+01,4.117923e+01,4.116663e+01,4.117923e+01,4.116663e+01,4.112882e+01,4.112882e+01,4.109099e+01,4.102792e+01,4.105315e+01,4.105315e+01,4.102792e+01,4.104053e+01,4.111621e+01,4.122963e+01,4.125481e+01,4.116663e+01,4.117923e+01,4.120443e+01,4.115403e+01,4.116663e+01,4.115403e+01,4.114143e+01,4.111621e+01,4.111621e+01,4.100268e+01,4.100268e+01,4.097743e+01,4.100268e+01,4.100268e+01
