3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.008533e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.012380e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.020070e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.013662e+01,3.012380e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.021351e+01,3.020070e+01,3.023912e+01,3.014944e+01,3.016226e+01,3.013662e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.020070e+01,3.012380e+01,3.011098e+01,3.013662e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.014944e+01,3.011098e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.013662e+01,3.012380e+01,3.011098e+01,3.011098e+01,3.011098e+01,3.009816e+01,3.011098e+01,3.013662e+01,3.011098e+01,3.012380e+01,3.012380e+01,3.011098e+01,3.017507e+01,3.012380e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.018789e+01
3.013662e+01,3.012380e+01,3.012380e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.009816e+01,3.011098e+01,3.011098e+01,3.012380e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.018789e+01,3.016226e+01,3.020070e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.020070e+01,3.014944e+01,3.016226e+01,3.021351e+01,3.021351e+01,3.017507e+01,3.020070e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.018789e+01,3.022631e+01,3.022631e+01,3.020070e+01,3.021351e+01,3.016226e+01,3.013662e+01,3.011098e+01,3.016226e+01,3.017507e+01,3.011098e+01,3.013662e+01,3.009816e+01,3.012380e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.018789e+01,3.016226e+01,3.013662e+01,3.012380e+01,3.013662e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.012380e+01,3.012380e+01,3.011098e+01,3.013662e+01,3.012380e+01,3.016226e+01,3.014944e+01,3.012380e+01,3.009816e+01,3.009816e+01,3.008533e+01,3.008533e+01,3.016226e+01,3.008533e+01,3.011098e+01,3.009816e+01,3.011098e+01,3.012380e+01,3.013662e+01
3.014944e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.012380e+01,3.014944e+01,3.013662e+01,3.011098e+01,3.017507e+01,3.016226e+01,3.020070e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.013662e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.018789e+01,3.017507e+01,3.020070e+01,3.023912e+01,3.021351e+01,3.018789e+01,3.021351e+01,3.017507e+01,3.017507e+01,3.021351e+01,3.018789e+01,3.014944e+01,3.018789e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.012380e+01,3.012380e+01,3.009816e+01,3.008533e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.021351e+01,3.017507e+01,3.016226e+01,3.018789e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.012380e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.016226e+01,3.012380e+01,3.013662e+01,3.012380e+01,3.013662e+01,3.012380e+01,3.017507e+01,3.013662e+01,3.012380e+01,3.011098e+01,3.014944e+01,3.008533e+01,3.016226e+01,3.009816e+01,3.009816e+01,3.009816e+01,3.011098e+01,3.013662e+01,3.012380e+01,3.011098e+01
3.014944e+01,3.012380e+01,3.012380e+01,3.011098e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.017507e+01,3.013662e+01,3.016226e+01,3.020070e+01,3.023912e+01,3.022631e+01,3.014944e+01,3.020070e+01,3.020070e+01,3.018789e+01,3.020070e+01,3.018789e+01,3.014944e+01,3.020070e+01,3.018789e+01,3.020070e+01,3.014944e+01,3.013662e+01,3.011098e+01,3.017507e+01,3.012380e+01,3.009816e+01,3.011098e+01,3.007251e+01,3.008533e+01,3.009816e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.020070e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.013662e+01,3.012380e+01,3.011098e+01,3.012380e+01,3.013662e+01,3.011098e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.023912e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.011098e+01,3.016226e+01,3.017507e+01,3.009816e+01,3.021351e+01,3.009816e+01,3.011098e+01,3.012380e+01,3.009816e+01,3.013662e+01,3.012380e+01,3.012380e+01
3.016226e+01,3.014944e+01,3.012380e+01,3.012380e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.018789e+01,3.014944e+01,3.018789e+01,3.016226e+01,3.017507e+01,3.020070e+01,3.021351e+01,3.022631e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.014944e+01,3.012380e+01,3.008533e+01,3.008533e+01,3.009816e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.012380e+01,3.009816e+01,3.011098e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.022631e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.016226e+01,3.018789e+01,3.018789e+01,3.014944e+01,3.016226e+01,3.012380e+01,3.016226e+01,3.012380e+01,3.013662e+01,3.018789e+01,3.014944e+01,3.017507e+01,3.014944e+01,3.009816e+01,3.011098e+01,3.012380e+01,3.012380e+01
,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.020070e+01,3.016226e+01,3.017507e+01,3.020070e+01,3.018789e+01,3.020070e+01,3.020070e+01,3.020070e+01,3.017507e+01,3.016226e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.014944e+01,3.012380e+01,3.014944e+01,3.014944e+01,3.011098e+01,3.013662e+01,3.012380e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.020070e+01,3.017507e+01,3.014944e+01,3.012380e+01,3.014944e+01,3.016226e+01,3.011098e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.021351e+01,3.020070e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.013662e+01,3.016226e+01,3.017507e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.018789e+01,3.017507e+01,3.020070e+01,3.012380e+01,3.012380e+01,3.012380e+01,3.013662e+01,3.013662e+01
,3.016226e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.014944e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.013662e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.012380e+01,3.012380e+01,3.014944e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.018789e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.013662e+01,3.012380e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.020070e+01,3.020070e+01,3.020070e+01,3.017507e+01,3.020070e+01,3.018789e+01,3.020070e+01,3.017507e+01,3.014944e+01,3.017507e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.011098e+01,3.013662e+01,3.013662e+01
,3.017507e+01,3.012380e+01,3.013662e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.013662e+01,3.012380e+01,3.013662e+01,3.011098e+01,3.011098e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.018789e+01,3.020070e+01,3.021351e+01,3.022631e+01,3.020070e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.012380e+01,3.012380e+01,3.013662e+01,3.012380e+01,3.016226e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.021351e+01,3.022631e+01,3.018789e+01,3.018789e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.011098e+01,3.011098e+01,3.009816e+01,3.009816e+01,
,3.017507e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.014944e+01,3.012380e+01,3.012380e+01,3.013662e+01,3.012380e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.013662e+01,3.009816e+01,3.012380e+01,3.012380e+01,3.011098e+01,3.012380e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.012380e+01,3.011098e+01,3.011098e+01,3.016226e+01,3.016226e+01,3.020070e+01,3.022631e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.011098e+01,3.012380e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.021351e+01,3.023912e+01,3.020070e+01,3.018789e+01,3.013662e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.011098e+01,3.011098e+01,3.011098e+01,3.012380e+01,
,,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.018789e+01,3.020070e+01,3.020070e+01,3.017507e+01,3.012380e+01,3.011098e+01,3.011098e+01,3.013662e+01,3.012380e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.012380e+01,3.009816e+01,3.012380e+01,3.011098e+01,3.013662e+01,3.013662e+01,3.012380e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.012380e+01,3.009816e+01,3.012380e+01,3.012380e+01,3.011098e+01,3.012380e+01,3.012380e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.012380e+01,3.011098e+01,3.011098e+01,3.011098e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.020070e+01,3.020070e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.012380e+01,3.014944e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.011098e+01,3.011098e+01,3.011098e+01,3.014944e+01,
,,3.018789e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.020070e+01,3.021351e+01,3.018789e+01,3.017507e+01,3.018789e+01,3.020070e+01,3.014944e+01,3.012380e+01,3.013662e+01,3.012380e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.009816e+01,3.011098e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.012380e+01,3.012380e+01,3.012380e+01,3.009816e+01,3.011098e+01,3.011098e+01,3.013662e+01,3.013662e+01,3.012380e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.012380e+01,3.011098e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.007251e+01,3.005968e+01,3.009816e+01,
,,3.017507e+01,3.020070e+01,3.017507e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.014944e+01,3.018789e+01,3.012380e+01,3.012380e+01,3.012380e+01,3.011098e+01,3.012380e+01,3.012380e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.016226e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.012380e+01,3.011098e+01,3.008533e+01,3.009816e+01,3.007251e+01,3.009816e+01,3.011098e+01,3.013662e+01,3.013662e+01,3.011098e+01,3.014944e+01,3.014944e+01,3.018789e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.012380e+01,3.012380e+01,3.008533e+01,3.009816e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.016226e+01,3.013662e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.020070e+01,3.017507e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.013662e+01,3.007251e+01,3.005968e+01,,
,,,3.018789e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.018789e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.011098e+01,3.009816e+01,3.012380e+01,3.013662e+01,3.012380e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.016226e+01,3.018789e+01,3.020070e+01,3.018789e+01,3.013662e+01,3.012380e+01,3.007251e+01,3.011098e+01,3.008533e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.012380e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.012380e+01,3.012380e+01,3.009816e+01,3.009816e+01,3.012380e+01,3.013662e+01,3.016226e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.023912e+01,3.018789e+01,3.020070e+01,3.018789e+01,3.017507e+01,3.020070e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.009816e+01,3.008533e+01,3.008533e+01,,
,,,3.018789e+01,3.016226e+01,3.016226e+01,3.018789e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.020070e+01,3.018789e+01,3.013662e+01,3.013662e+01,3.011098e+01,3.009816e+01,3.011098e+01,3.011098e+01,3.013662e+01,3.013662e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.009816e+01,3.012380e+01,3.009816e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.012380e+01,3.016226e+01,3.012380e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.011098e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.018789e+01,3.016226e+01,3.017507e+01,3.020070e+01,3.017507e+01,3.018789e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.022631e+01,3.018789e+01,3.018789e+01,3.020070e+01,3.020070e+01,3.020070e+01,3.014944e+01,3.014944e+01,3.012380e+01,3.017507e+01,3.013662e+01,3.013662e+01,3.020070e+01,3.014944e+01,3.012380e+01,,,
,,,3.017507e+01,3.017507e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.020070e+01,3.020070e+01,3.016226e+01,3.014944e+01,3.018789e+01,3.017507e+01,3.020070e+01,3.020070e+01,3.014944e+01,3.013662e+01,3.012380e+01,3.008533e+01,3.012380e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.011098e+01,3.008533e+01,3.012380e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.020070e+01,3.020070e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.012380e+01,3.013662e+01,3.016226e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.016226e+01,3.016226e+01,3.012380e+01,3.016226e+01,3.020070e+01,3.013662e+01,3.016226e+01,3.018789e+01,3.021351e+01,3.017507e+01,3.020070e+01,3.020070e+01,3.020070e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.020070e+01,3.009816e+01,3.012380e+01,,,
,,,,3.017507e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.020070e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.020070e+01,3.014944e+01,3.014944e+01,3.012380e+01,3.011098e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.016226e+01,3.025193e+01,3.013662e+01,3.011098e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.017507e+01,3.020070e+01,3.020070e+01,3.020070e+01,3.018789e+01,3.018789e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.020070e+01,3.020070e+01,3.017507e+01,3.020070e+01,3.018789e+01,3.016226e+01,3.016226e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.012380e+01,3.012380e+01,3.012380e+01,3.016226e+01,3.018789e+01,3.018789e+01,3.020070e+01,3.020070e+01,3.017507e+01,3.013662e+01,3.012380e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.014944e+01,3.007251e+01,3.013662e+01,,,
,,,,3.017507e+01,3.017507e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.012380e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.018789e+01,3.022631e+01,3.017507e+01,3.020070e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.016226e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.026473e+01,3.014944e+01,3.011098e+01,3.021351e+01,3.016226e+01,3.012380e+01,3.013662e+01,3.012380e+01,3.017507e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.018789e+01,3.017507e+01,3.018789e+01,3.018789e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.013662e+01,3.013662e+01,3.013662e+01,3.011098e+01,3.013662e+01,3.017507e+01,3.018789e+01,3.020070e+01,3.022631e+01,3.016226e+01,3.012380e+01,3.014944e+01,3.014944e+01,3.016226e+01,3.009816e+01,3.009816e+01,3.012380e+01,3.017507e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.020070e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.014944e+01,3.013662e+01,3.016226e+01,3.016226e+01,3.012380e+01,3.016226e+01,,,,
,,,,,3.017507e+01,3.020070e+01,3.020070e+01,3.018789e+01,3.017507e+01,3.020070e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.018789e+01,3.018789e+01,3.020070e+01,3.023912e+01,3.022631e+01,3.017507e+01,3.016226e+01,3.018789e+01,3.018789e+01,3.014944e+01,3.017507e+01,3.016226e+01,3.018789e+01,3.013662e+01,3.012380e+01,3.016226e+01,3.012380e+01,3.011098e+01,3.021351e+01,3.016226e+01,3.012380e+01,3.016226e+01,3.011098e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.017507e+01,3.014944e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.018789e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.016226e+01,3.017507e+01,3.016226e+01,3.014944e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.017507e+01,3.021351e+01,3.022631e+01,3.018789e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.013662e+01,3.013662e+01,3.014944e+01,3.016226e+01,3.014944e+01,3.016226e+01,3.017507e+01,3.018789e+01,3.017507e+01,3.014944e+01,3.014944e+01,3.017507e+01,3.016226e+01,3.021351e+01,3.018789e+01,3.017507e+01,3.016226e+01,,,,
